customer_id,order_id,order_date,status,total_amount,discount_pct,is_negative_amount,signup_date,country,customer_tier,email,net_amount,rolling_7d_order_count
C00245,O0000207,2022-07-18,pending,868.27,10.0,false,2019-09-29,Rwanda,bronze,catherinegomez@example.net,781.443,7
C00246,O0001192,2023-11-27,pending,1758.27,15.0,false,2020-01-07,Tanzania,platinum,christinebyrd@example.net,1494.5294999999999,1
C00247,O0001254,2024-06-29,shipped,509.75,5.0,false,2018-09-10,Ghana,silver,courtneyberger@example.net,484.2625,4
C00247,O0001769,2023-03-13,shipped,1093.11,15.0,false,2018-09-10,Ghana,silver,courtneyberger@example.net,929.1434999999999,4
C00247,O0001624,2023-10-11,pending,498.18,25.0,false,2018-09-10,Ghana,silver,courtneyberger@example.net,373.635,4
C00247,O0000957,2022-07-06,completed,1489.04,,false,2018-09-10,Ghana,silver,courtneyberger@example.net,,4
C00248,O0000382,2022-03-20,cancelled,2160.24,0.0,false,2018-12-04,South Africa,platinum,parkerscott@example.net,2160.24,2
C00248,O0001227,2024-04-01,completed,812.36,20.0,false,2018-12-04,South Africa,platinum,parkerscott@example.net,649.888,2
C00249,O0001988,2024-01-11,shipped,1840.72,,false,2023-08-18,Nigeria,bronze,jessica14@example.com,,2
C00249,O0000928,2022-03-28,shipped,1122.52,0.0,false,2023-08-18,Nigeria,bronze,jessica14@example.com,1122.52,2
C00250,O0000840,2023-06-28,completed,706.04,5.0,false,2023-04-22,Ethiopia,bronze,ithompson@example.net,670.7379999999999,4
C00250,O0001054,2023-03-04,shipped,2196.48,5.0,false,2023-04-22,Ethiopia,bronze,ithompson@example.net,2086.656,4
C00250,O0000189,2023-10-04,cancelled,1896.26,20.0,false,2023-04-22,Ethiopia,bronze,ithompson@example.net,1517.008,4
C00250,O0000748,2022-12-23,shipped,989.67,20.0,false,2023-04-22,Ethiopia,bronze,ithompson@example.net,791.736,4
C00251,O0001216,2024-02-20,refunded,364.77,5.0,false,2021-01-14,Ethiopia,platinum,alyssa42@example.com,346.5315,3
C00251,O0000705,2024-05-19,completed,1548.93,0.0,false,2021-01-14,Ethiopia,platinum,alyssa42@example.com,1548.93,3
C00251,O0000930,2022-10-07,cancelled,1889.13,10.0,false,2021-01-14,Ethiopia,platinum,alyssa42@example.com,1700.217,3
C00252,O0000174,2022-05-25,refunded,2199.27,25.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,1649.4524999999999,5
C00252,O0001481,2023-03-28,cancelled,1011.04,0.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,1011.04,5
C00252,O0000649,2023-10-29,completed,288.2,10.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,259.38,5
C00252,O0000926,2024-04-25,pending,1008.18,15.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,856.953,5
C00252,O0001258,2022-07-23,completed,676.11,0.0,false,2021-11-30,Nigeria,bronze,scoffey@example.net,676.11,5
C00253,O0001821,2022-04-30,completed,2166.23,5.0,false,2018-09-16,Senegal,silver,linda71@example.org,2057.9184999999998,5
C00253,O0001323,2022-02-08,pending,1778.14,0.0,false,2018-09-16,Senegal,silver,linda71@example.org,1778.14,5
C00253,O0001480,2024-02-26,completed,1923.2,15.0,false,2018-09-16,Senegal,silver,linda71@example.org,1634.72,5
C00253,O0001967,2022-05-05,shipped,2470.52,20.0,false,2018-09-16,Senegal,silver,linda71@example.org,1976.4160000000002,5
C00253,O0001887,2024-05-11,completed,516.46,,false,2018-09-16,Senegal,silver,linda71@example.org,,5
C00254,O0001287,2022-09-03,cancelled,1866.62,0.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,1866.62,7
C00254,O0000461,2023-02-22,completed,1078.42,0.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,1078.42,7
C00254,O0000295,2022-04-10,completed,2124.41,0.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,2124.41,7
C00254,O0000814,2023-02-13,cancelled,2166.58,0.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,2166.58,7
C00254,O0001373,2024-03-13,completed,-1905.03,,true,2020-07-19,Ghana,platinum,michelleramsey@example.com,,7
C00254,O0000710,2023-06-29,cancelled,2332.12,25.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,1749.09,7
C00254,O0000467,2023-02-19,completed,1425.09,5.0,false,2020-07-19,Ghana,platinum,michelleramsey@example.com,1353.8355,7
C00255,O0001618,2022-10-13,completed,1881.24,15.0,false,2023-06-08,Rwanda,gold,christopher60@example.com,1599.0539999999999,4
C00255,O0001565,2022-04-13,cancelled,2160.02,10.0,false,2023-06-08,Rwanda,gold,christopher60@example.com,1944.018,4
C00255,O0001257,2023-02-26,refunded,263.77,0.0,false,2023-06-08,Rwanda,gold,christopher60@example.com,263.77,4
C00255,O0001991,2022-07-24,cancelled,744.51,0.0,false,2023-06-08,Rwanda,gold,christopher60@example.com,744.51,4
C00256,O0000235,2023-03-09,completed,82.95,5.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,78.8025,6
C00256,O0001591,2022-06-15,refunded,1926.89,0.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,1926.89,6
C00256,O0000620,2023-08-24,shipped,72.09,25.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,54.0675,6
C00256,O0001226,2022-11-29,pending,1393.74,25.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,1045.305,6
C00256,O0001103,2024-02-29,refunded,1384.11,0.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,1384.11,6
C00256,O0001537,2023-04-16,completed,2495.38,10.0,false,2022-06-28,South Africa,bronze,gibsonemily@example.net,2245.842,6
C00257,O0000719,2023-11-27,cancelled,830.9,0.0,false,2023-06-29,Kenya,gold,brenda51@example.net,830.9,3
C00257,O0001851,2022-01-19,refunded,1023.93,20.0,false,2023-06-29,Kenya,gold,brenda51@example.net,819.144,3
C00257,O0000883,2022-02-16,completed,1561.54,10.0,false,2023-06-29,Kenya,gold,brenda51@example.net,1405.386,3
C00258,O0000964,2023-10-09,shipped,267.69,0.0,false,2018-05-28,Rwanda,platinum,thomasharvey@example.net,267.69,2
C00258,O0000198,2022-08-04,refunded,1062.92,5.0,false,2018-05-28,Rwanda,platinum,thomasharvey@example.net,1009.774,2
C00259,O0000392,2023-09-14,pending,963.6,15.0,false,2020-01-11,Tanzania,bronze,rose31@example.net,819.06,5
C00259,O0000057,2023-04-12,pending,891.43,15.0,false,2020-01-11,Tanzania,bronze,rose31@example.net,757.7154999999999,5
C00259,O0000171,2023-06-30,completed,1474.61,0.0,false,2020-01-11,Tanzania,bronze,rose31@example.net,1474.61,5
C00259,O0000140,2022-07-04,completed,1374.7,0.0,false,2020-01-11,Tanzania,bronze,rose31@example.net,1374.7,5
C00259,O0000081,2023-05-01,pending,1143.34,20.0,false,2020-01-11,Tanzania,bronze,rose31@example.net,914.672,5
C00260,O0001159,2023-03-31,shipped,1975.65,0.0,false,2018-11-18,Egypt,bronze,tblankenship@example.net,1975.65,3
C00260,O0000324,2023-02-26,completed,63.03,25.0,false,2018-11-18,Egypt,bronze,tblankenship@example.net,47.2725,3
C00260,O0000440,2022-08-10,refunded,2198.67,5.0,false,2018-11-18,Egypt,bronze,tblankenship@example.net,2088.7365,3
C00261,O0001123,2022-08-16,shipped,1158.96,0.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,1158.96,6
C00261,O0000752,2023-03-07,shipped,986.39,0.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,986.39,6
C00261,O0001629,2022-04-10,shipped,201.05,0.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,201.05,6
C00261,O0000069,2022-09-15,shipped,1089.34,15.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,925.9389999999999,6
C00261,O0000162,2023-10-10,pending,2261.74,20.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,1809.3919999999998,6
C00261,O0000326,2023-09-26,cancelled,1300.69,15.0,false,2020-07-16,Ghana,platinum,cwilson@example.org,1105.5865000000001,6
C00262,O0001921,2022-06-13,cancelled,2498.9,0.0,false,2022-07-06,Ghana,platinum,wendy11@example.org,2498.9,6
C00262,O0000588,2023-06-29,refunded,1935.16,,false,2022-07-06,Ghana,platinum,wendy11@example.org,,6
C00262,O0001115,2022-03-02,cancelled,2350.42,0.0,false,2022-07-06,Ghana,platinum,wendy11@example.org,2350.42,6
C00262,O0000819,2024-02-26,completed,1940.62,5.0,false,2022-07-06,Ghana,platinum,wendy11@example.org,1843.5889999999997,6
C00262,O0000849,2023-08-03,cancelled,88.04,25.0,false,2022-07-06,Ghana,platinum,wendy11@example.org,66.03,6
C00262,O0001631,2022-11-29,pending,1042.5,0.0,false,2022-07-06,Ghana,platinum,wendy11@example.org,1042.5,6
C00263,O0001738,2022-08-24,pending,1980.88,0.0,false,2021-10-01,South Africa,platinum,paulwatson@example.net,1980.88,4
C00263,O0001818,2023-08-24,completed,2324.76,10.0,false,2021-10-01,South Africa,platinum,paulwatson@example.net,2092.284,4
C00263,O0001320,2023-08-22,cancelled,2179.52,0.0,false,2021-10-01,South Africa,platinum,paulwatson@example.net,2179.52,4
C00263,O0001864,2023-07-07,cancelled,-2155.07,0.0,true,2021-10-01,South Africa,platinum,paulwatson@example.net,-2155.07,4
C00264,O0000157,2023-04-20,refunded,278.59,5.0,false,2018-07-08,Kenya,silver,umatthews@example.org,264.66049999999996,3
C00264,O0000489,2023-10-06,refunded,931.9,10.0,false,2018-07-08,Kenya,silver,umatthews@example.org,838.71,3
C00264,O0000640,2022-04-19,cancelled,1375.78,,false,2018-07-08,Kenya,silver,umatthews@example.org,,3
C00265,O0001273,2024-01-08,cancelled,700.23,15.0,false,2023-02-13,Nigeria,silver,fpena@example.net,595.1955,5
C00265,O0000652,2023-04-04,completed,1377.57,,false,2023-02-13,Nigeria,silver,fpena@example.net,,5
C00265,O0001391,2023-12-06,cancelled,167.25,5.0,false,2023-02-13,Nigeria,silver,fpena@example.net,158.8875,5
C00265,O0000925,2022-03-11,refunded,2414.64,20.0,false,2023-02-13,Nigeria,silver,fpena@example.net,1931.712,5
C00265,O0001780,2023-02-11,cancelled,710.0,0.0,false,2023-02-13,Nigeria,silver,fpena@example.net,710.0,5
C00266,O0000131,2023-05-13,refunded,733.28,0.0,false,2020-05-10,Egypt,bronze,rcrosby@example.org,733.28,5
C00266,O0001009,2023-07-05,cancelled,,25.0,,2020-05-10,Egypt,bronze,rcrosby@example.org,,5
C00266,O0000386,2023-08-23,pending,2261.37,5.0,false,2020-05-10,Egypt,bronze,rcrosby@example.org,2148.3014999999996,5
C00266,O0000790,2024-02-12,refunded,354.7,,false,2020-05-10,Egypt,bronze,rcrosby@example.org,,5
C00266,O0000908,2024-01-14,pending,1356.0,5.0,false,2020-05-10,Egypt,bronze,rcrosby@example.org,1288.2,5
C00267,O0000061,2024-02-02,cancelled,2205.78,15.0,false,2020-11-02,Tanzania,bronze,jeff73@example.com,1874.913,3
C00267,O0001318,2024-05-14,refunded,1793.79,0.0,false,2020-11-02,Tanzania,bronze,jeff73@example.com,1793.79,3
C00267,O0001583,2023-02-21,cancelled,750.64,,false,2020-11-02,Tanzania,bronze,jeff73@example.com,,3
C00268,O0001764,2022-05-31,pending,131.22,0.0,false,2021-05-25,Egypt,bronze,pollardmichael@example.net,131.22,4
C00268,O0000740,2022-12-30,cancelled,937.87,20.0,false,2021-05-25,Egypt,bronze,pollardmichael@example.net,750.296,4
C00268,O0001569,2023-11-23,cancelled,1305.13,10.0,false,2021-05-25,Egypt,bronze,pollardmichael@example.net,1174.6170000000002,4
C00268,O0001674,2022-07-25,completed,1701.3,10.0,false,2021-05-25,Egypt,bronze,pollardmichael@example.net,1531.17,4
C00269,O0000117,2023-11-25,refunded,,5.0,,2023-08-01,Tanzania,gold,bruce43@example.org,,5
C00269,O0000749,2023-11-30,completed,1899.92,0.0,false,2023-08-01,Tanzania,gold,bruce43@example.org,1899.92,5
C00269,O0000260,2023-10-28,cancelled,1916.25,20.0,false,2023-08-01,Tanzania,gold,bruce43@example.org,1533.0,5
C00269,O0000243,2023-02-13,pending,1749.68,0.0,false,2023-08-01,Tanzania,gold,bruce43@example.org,1749.68,5
C00269,O0001416,2023-08-09,cancelled,1990.81,20.0,false,2023-08-01,Tanzania,gold,bruce43@example.org,1592.6480000000001,5
C00270,O0000180,2022-02-25,refunded,831.54,15.0,false,2020-07-05,Nigeria,platinum,ndavis@example.net,706.809,2
C00270,O0001345,2022-04-09,refunded,,0.0,,2020-07-05,Nigeria,platinum,ndavis@example.net,,2
C00271,O0001208,2023-10-15,cancelled,1972.36,15.0,false,2018-10-17,Ethiopia,gold,williamsmatthew@example.org,1676.5059999999999,5
C00271,O0001941,2022-09-30,pending,1714.74,0.0,false,2018-10-17,Ethiopia,gold,williamsmatthew@example.org,1714.74,5
C00271,O0000113,2022-03-11,cancelled,2466.54,,false,2018-10-17,Ethiopia,gold,williamsmatthew@example.org,,5
C00271,O0001768,2023-11-27,pending,388.82,25.0,false,2018-10-17,Ethiopia,gold,williamsmatthew@example.org,291.615,5
C00271,O0000954,2023-08-21,pending,1733.86,0.0,false,2018-10-17,Ethiopia,gold,williamsmatthew@example.org,1733.86,5
C00273,O0001745,2023-01-30,pending,2461.09,25.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,1845.8175,6
C00273,O0000763,2022-11-01,refunded,1057.72,5.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,1004.834,6
C00273,O0001336,2022-08-07,pending,2291.14,5.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,2176.5829999999996,6
C00273,O0001762,2022-07-02,shipped,2214.56,0.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,2214.56,6
C00273,O0000860,2022-02-15,pending,599.9,0.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,599.9,6
C00273,O0001985,2023-12-22,pending,2017.64,20.0,false,2022-09-01,Nigeria,bronze,lisahall@example.org,1614.112,6
C00274,O0000071,2023-02-26,cancelled,1711.19,,false,2020-11-08,Egypt,silver,ramireztracey@example.org,,1
C00275,O0000195,2023-10-21,shipped,680.5,10.0,false,2019-10-22,Tanzania,bronze,lauren10@example.org,612.45,3
C00275,O0000373,2022-04-04,completed,1200.87,20.0,false,2019-10-22,Tanzania,bronze,lauren10@example.org,960.6959999999999,3
C00275,O0000821,2022-03-24,pending,978.32,15.0,false,2019-10-22,Tanzania,bronze,lauren10@example.org,831.572,3
C00276,O0000418,2023-01-26,refunded,122.58,15.0,false,2019-03-30,Tanzania,bronze,howardkristina@example.net,104.193,4
C00276,O0000542,2022-01-16,completed,682.88,0.0,false,2019-03-30,Tanzania,bronze,howardkristina@example.net,682.88,4
C00276,O0000760,2024-01-28,completed,1569.35,0.0,false,2019-03-30,Tanzania,bronze,howardkristina@example.net,1569.35,4
C00276,O0001778,2023-04-04,shipped,1153.96,15.0,false,2019-03-30,Tanzania,bronze,howardkristina@example.net,980.866,4
C00277,O0000684,2023-11-04,shipped,234.21,5.0,false,2020-01-23,Ghana,platinum,alfred40@example.org,222.49949999999998,5
C00277,O0001557,2024-03-10,shipped,1808.57,15.0,false,2020-01-23,Ghana,platinum,alfred40@example.org,1537.2845,5
C00277,O0000456,2023-04-27,refunded,664.03,20.0,false,2020-01-23,Ghana,platinum,alfred40@example.org,531.224,5
C00277,O0001095,2022-08-09,completed,55.95,25.0,false,2020-01-23,Ghana,platinum,alfred40@example.org,41.962500000000006,5
C00277,O0001748,2022-12-21,pending,437.11,0.0,false,2020-01-23,Ghana,platinum,alfred40@example.org,437.11,5
C00278,O0001152,2023-07-23,shipped,314.21,10.0,false,2019-08-03,Kenya,platinum,vfox@example.org,282.789,4
C00278,O0000889,2024-06-28,pending,842.22,5.0,false,2019-08-03,Kenya,platinum,vfox@example.org,800.109,4
C00278,O0001436,2024-03-22,pending,722.11,5.0,false,2019-08-03,Kenya,platinum,vfox@example.org,686.0045,4
C00278,O0001121,2022-02-19,completed,1851.97,20.0,false,2019-08-03,Kenya,platinum,vfox@example.org,1481.576,4
C00279,O0001999,2023-03-24,shipped,772.58,20.0,false,2022-07-08,Nigeria,silver,xwest@example.net,618.0640000000001,3
C00279,O0001685,2022-03-12,pending,1332.94,0.0,false,2022-07-08,Nigeria,silver,xwest@example.net,1332.94,3
C00279,O0001849,2024-01-25,shipped,1011.32,0.0,false,2022-07-08,Nigeria,silver,xwest@example.net,1011.32,3
C00280,O0001494,2024-03-10,cancelled,-1838.62,0.0,true,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,-1838.62,6
C00280,O0001501,2024-03-14,shipped,1011.75,0.0,false,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,1011.75,6
C00280,O0001902,2023-01-02,pending,403.45,0.0,false,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,403.45,6
C00280,O0001068,2022-07-28,completed,975.23,15.0,false,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,828.9455,6
C00280,O0000055,2023-10-09,cancelled,2231.75,15.0,false,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,1896.9875,6
C00280,O0000877,2024-05-15,completed,1193.62,0.0,false,2018-09-25,Tanzania,gold,hayesjeffrey@example.net,1193.62,6
C00281,O0001240,2023-07-23,pending,36.15,0.0,false,2020-08-27,Kenya,bronze,acostaregina@example.net,36.15,3
C00281,O0001242,2024-02-16,completed,1572.39,15.0,false,2020-08-27,Kenya,bronze,acostaregina@example.net,1336.5315,3
C00281,O0000233,2023-12-29,completed,1829.19,,false,2020-08-27,Kenya,bronze,acostaregina@example.net,,3
C00282,O0000183,2023-10-09,shipped,2341.01,10.0,false,2023-09-09,Rwanda,silver,stephen00@example.com,2106.909,3
C00282,O0001475,2023-02-03,cancelled,2400.53,15.0,false,2023-09-09,Rwanda,silver,stephen00@example.com,2040.4505000000001,3
C00282,O0001732,2022-09-27,shipped,77.98,20.0,false,2023-09-09,Rwanda,silver,stephen00@example.com,62.38400000000001,3
C00283,O0000163,2024-02-02,refunded,1906.06,5.0,false,2021-03-08,Egypt,bronze,gsimmons@example.com,1810.7569999999998,1
C00284,O0000512,2022-11-14,refunded,1302.53,0.0,false,2020-05-20,South Africa,silver,fjones@example.com,1302.53,7
C00284,O0001782,2024-02-15,pending,2036.26,10.0,false,2020-05-20,South Africa,silver,fjones@example.com,1832.634,7
C00284,O0000609,2022-05-04,pending,1779.88,15.0,false,2020-05-20,South Africa,silver,fjones@example.com,1512.8980000000001,7
C00284,O0000829,2022-08-06,cancelled,801.99,25.0,false,2020-05-20,South Africa,silver,fjones@example.com,601.4925000000001,7
C00284,O0000495,2023-04-10,cancelled,1216.43,5.0,false,2020-05-20,South Africa,silver,fjones@example.com,1155.6085,7
C00284,O0000317,2023-02-02,refunded,119.93,15.0,false,2020-05-20,South Africa,silver,fjones@example.com,101.9405,7
C00284,O0001566,2024-03-20,cancelled,1038.99,0.0,false,2020-05-20,South Africa,silver,fjones@example.com,1038.99,7
C00285,O0000695,2024-06-18,cancelled,1976.74,0.0,false,2022-10-15,Rwanda,gold,cameronhill@example.net,1976.74,3
C00285,O0001750,2024-05-15,completed,1663.58,20.0,false,2022-10-15,Rwanda,gold,cameronhill@example.net,1330.864,3
C00285,O0000722,2022-06-05,shipped,2101.46,0.0,false,2022-10-15,Rwanda,gold,cameronhill@example.net,2101.46,3
C00286,O0001492,2023-05-06,completed,2186.13,0.0,false,2020-06-13,Rwanda,platinum,oscar98@example.com,2186.13,3
C00286,O0000109,2024-02-08,cancelled,1943.38,0.0,false,2020-06-13,Rwanda,platinum,oscar98@example.com,1943.38,3
C00286,O0001477,2023-04-01,cancelled,,0.0,,2020-06-13,Rwanda,platinum,oscar98@example.com,,3
C00287,O0001838,2022-01-12,cancelled,1903.19,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1903.19,10
C00287,O0001241,2022-03-20,shipped,626.31,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,626.31,10
C00287,O0000581,2023-08-31,completed,1875.58,15.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1594.243,10
C00287,O0000636,2024-05-18,pending,1224.96,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1224.96,10
C00287,O0001664,2024-06-21,completed,1457.28,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1457.28,10
C00287,O0000707,2023-08-17,completed,2035.1,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,2035.1,10
C00287,O0000028,2022-04-11,refunded,2397.94,25.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1798.455,10
C00287,O0000855,2023-10-28,refunded,507.79,5.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,482.4005,10
C00287,O0000012,2024-01-27,refunded,1196.73,15.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,1017.2205,10
C00287,O0000637,2023-03-13,completed,2243.29,0.0,false,2022-08-20,Ghana,platinum,bwagner@example.org,2243.29,10
C00288,O0001426,2022-07-09,shipped,1378.44,0.0,false,2020-10-08,Senegal,platinum,farrelldebra@example.net,1378.44,1
C00289,O0000451,2022-04-19,cancelled,418.21,0.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,418.21,4
C00289,O0001575,2022-05-19,pending,-1102.18,0.0,true,2021-03-11,Kenya,platinum,russellbeasley@example.com,-1102.18,4
C00289,O0000728,2023-02-26,refunded,851.15,25.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,638.3625,4
C00289,O0000565,2023-08-21,pending,1135.3,20.0,false,2021-03-11,Kenya,platinum,russellbeasley@example.com,908.24,4
C00290,O0001980,2022-07-09,shipped,285.35,20.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,228.28000000000003,6
C00290,O0001017,2024-04-24,completed,1267.36,0.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,1267.36,6
C00290,O0001260,2023-12-30,refunded,386.4,0.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,386.4,6
C00290,O0001311,2023-06-08,refunded,2321.84,0.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,2321.84,6
C00290,O0000253,2024-06-24,shipped,215.44,10.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,193.89600000000002,6
C00290,O0001407,2023-07-10,refunded,1355.81,0.0,false,2020-05-02,Ethiopia,silver,maria66@example.net,1355.81,6
C00291,O0001063,2023-12-31,refunded,88.27,10.0,false,2023-10-27,Senegal,platinum,edwardslarry@example.com,79.443,3
C00291,O0000573,2022-07-03,cancelled,2489.02,5.0,false,2023-10-27,Senegal,platinum,edwardslarry@example.com,2364.569,3
C00291,O0000338,2022-01-29,shipped,1568.5,20.0,false,2023-10-27,Senegal,platinum,edwardslarry@example.com,1254.8000000000002,3
C00292,O0000294,2022-05-04,shipped,1119.26,25.0,false,2018-04-26,Senegal,gold,,839.4449999999999,2
C00292,O0001865,2023-05-18,pending,819.65,0.0,false,2018-04-26,Senegal,gold,,819.65,2
C00293,O0000918,2024-06-13,cancelled,2357.84,0.0,false,2021-09-12,Kenya,bronze,daviscolin@example.net,2357.84,2
C00293,O0001552,2024-02-27,pending,2338.25,25.0,false,2021-09-12,Kenya,bronze,daviscolin@example.net,1753.6875,2
C00294,O0001756,2024-03-30,shipped,210.28,10.0,false,2018-02-28,South Africa,bronze,,189.252,3
C00294,O0001804,2022-06-10,cancelled,1964.84,0.0,false,2018-02-28,South Africa,bronze,,1964.84,3
C00294,O0000552,2023-08-25,pending,1486.5,0.0,false,2018-02-28,South Africa,bronze,,1486.5,3
C00295,O0000970,2022-07-15,pending,2314.6,15.0,false,2021-05-28,Uganda,platinum,elizabeth65@example.net,1967.4099999999999,2
C00295,O0000257,2024-01-21,refunded,1548.26,10.0,false,2021-05-28,Uganda,platinum,elizabeth65@example.net,1393.434,2
C00296,O0001642,2022-09-24,shipped,416.19,25.0,false,2020-03-28,Egypt,platinum,uparrish@example.org,312.1425,4
C00296,O0000899,2022-07-06,pending,1469.05,0.0,false,2020-03-28,Egypt,platinum,uparrish@example.org,1469.05,4
C00296,O0001511,2023-06-07,cancelled,2332.48,25.0,false,2020-03-28,Egypt,platinum,uparrish@example.org,1749.3600000000001,4
C00296,O0001424,2024-05-19,completed,1522.15,10.0,false,2020-03-28,Egypt,platinum,uparrish@example.org,1369.9350000000002,4
C00297,O0001952,2023-01-30,pending,-1346.64,5.0,true,2019-04-16,Ethiopia,platinum,caroline51@example.net,-1279.308,1
C00298,O0000765,2022-06-06,cancelled,2433.52,10.0,false,2023-02-17,Ethiopia,silver,ericolson@example.org,2190.168,4
C00298,O0000595,2022-04-02,refunded,,25.0,,2023-02-17,Ethiopia,silver,ericolson@example.org,,4
C00298,O0001835,2024-05-06,completed,2279.43,0.0,false,2023-02-17,Ethiopia,silver,ericolson@example.org,2279.43,4
C00298,O0000376,2024-01-22,refunded,957.78,15.0,false,2023-02-17,Ethiopia,silver,ericolson@example.org,814.1129999999999,4
C00299,O0000648,2023-03-07,completed,603.62,10.0,false,2020-05-03,Rwanda,gold,megan51@example.com,543.258,2
C00299,O0001861,2023-07-27,completed,2489.47,25.0,false,2020-05-03,Rwanda,gold,megan51@example.com,1867.1025,2
C00300,O0000327,2022-05-17,completed,1508.65,20.0,false,2023-11-21,Nigeria,bronze,lindsaybruce@example.net,1206.92,4
C00300,O0001776,2022-07-15,shipped,1283.81,5.0,false,2023-11-21,Nigeria,bronze,lindsaybruce@example.net,1219.6194999999998,4
C00300,O0001016,2023-06-09,cancelled,1618.47,5.0,false,2023-11-21,Nigeria,bronze,lindsaybruce@example.net,1537.5465,4
C00300,O0001091,2023-05-26,completed,2118.39,20.0,false,2023-11-21,Nigeria,bronze,lindsaybruce@example.net,1694.712,4
C00301,O0000857,2023-07-09,cancelled,2181.06,25.0,false,2023-04-14,Uganda,platinum,lynchdiane@example.net,1635.795,1
C00302,O0000914,2022-05-12,pending,304.29,0.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,304.29,6
C00302,O0001197,2024-04-12,cancelled,1590.0,5.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,1510.5,6
C00302,O0000727,2022-07-11,cancelled,196.89,20.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,157.512,6
C00302,O0001245,2022-03-02,shipped,37.35,10.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,33.615,6
C00302,O0000715,2023-12-01,cancelled,2362.66,20.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,1890.128,6
C00302,O0000226,2023-01-18,cancelled,77.53,10.0,false,2019-10-28,Ethiopia,bronze,anthony44@example.com,69.777,6
C00303,O0000178,2023-07-15,shipped,102.08,10.0,false,2021-06-23,Nigeria,platinum,adam29@example.net,91.872,3
C00303,O0000401,2024-05-10,completed,1708.82,5.0,false,2021-06-23,Nigeria,platinum,adam29@example.net,1623.379,3
C00303,O0001246,2022-06-06,shipped,2293.68,0.0,false,2021-06-23,Nigeria,platinum,adam29@example.net,2293.68,3
C00304,O0000159,2022-07-27,shipped,390.34,10.0,false,2021-09-16,Senegal,gold,vjones@example.net,351.306,5
C00304,O0001062,2022-06-18,completed,540.49,0.0,false,2021-09-16,Senegal,gold,vjones@example.net,540.49,5
C00304,O0001541,2023-12-07,refunded,345.58,0.0,false,2021-09-16,Senegal,gold,vjones@example.net,345.58,5
C00304,O0000582,2023-11-16,pending,1053.21,0.0,false,2021-09-16,Senegal,gold,vjones@example.net,1053.21,5
C00304,O0000801,2024-06-16,pending,322.7,15.0,false,2021-09-16,Senegal,gold,vjones@example.net,274.29499999999996,5
C00306,O0000139,2022-01-10,completed,1140.04,20.0,false,2023-09-06,South Africa,bronze,kchavez@example.com,912.032,5
